id;type;quantity_account_current;detail_location;estate_quantity;department;city;locality;latitude;longitude;location_address;infrastructure_type;description;registry_number;cadastral_current_account;estate_status;start_date_contract;end_date_contract;committed_investment;transfer;balance_for_transfer;tenant;rent_amount;rent_amount_period;contract_resolution;contract_number;current_period_start;current_period_end;status_documentation;land_area_mt2;land_area_hectares;land_sub_area;built_area_m2;built_value_gs;property_value_gs;total_value_gs;possession_rent_without_title
777;RENTA;894;8;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M34-L7;9.943;26-009-10;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;480;0;480;0;0;32.133.327;32.133.327;0
778;RENTA;895;9;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M34-L8;9.943;26-009-09;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;480;0;480;0;0;32.133.327;32.133.327;0
779;RENTA;896;10;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M34-L9;9.943;26-009-08;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;480;0;480;0;0;32.133.327;32.133.327;0
780;RENTA;897;11;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M34-L10;9.943;26-009-07;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;480;0;480;0;0;32.133.327;32.133.327;0
781;RENTA;898;12;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M34-L11;9.943;26-009-06;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;480;0;480;0;0;32.133.327;32.133.327;0
782;RENTA;899;13;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M34-L12;9.943;26-009-05;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;480;0;480;0;0;32.133.327;32.133.327;0
783;RENTA;900;14;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M34-L13;9.943;26-009-04;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;480;0;480;0;0;32.133.327;32.133.327;0
784;RENTA;901;3;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M34-L14;9.943;26-009-01;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;480;0;480;0;0;32.133.327;32.133.327;0
785;RENTA;902;4;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M35-L3;9.943;26-010-10;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;600;0;480;0;0;40.166.658;40.166.658;0
786;RENTA;903;5;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M35-L4;9.943;26-010-11;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;600;0;600;0;0;40.166.658;40.166.658;0
787;RENTA;904;6;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M35-L5;9.943;26-010-12;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;600;0;600;0;0;40.166.658;40.166.658;0
788;RENTA;905;7;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M35-L6;9.943;26-010-01;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;600;0;600;0;0;40.166.658;40.166.658;0
789;RENTA;906;8;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M35-L7;9.943;26-010-07;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;640;0;600;0;0;42.844.436;42.844.436;0
790;RENTA;907;9;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M35-L8;9.943;26-010-06;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;640;0;640;0;0;42.844.436;42.844.436;0
791;RENTA;908;10;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M35-L9;9.943;26-010-05;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;600;0;640;0;0;40.166.658;40.166.658;0
792;RENTA;909;11;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M35-L10;9.943;26-010-04;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;600;0;600;0;0;40.166.658;40.166.658;0
793;RENTA;910;12;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M35-L11;9.943;26-010-03;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;600;0;600;0;0;40.166.658;40.166.658;0
794;RENTA;911;0;0;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0; FORTIN TOLEDO y RCA. DE CHILE;BALDIO; BALDIO -M35-L12;9.943;26-010-02;EN GESTION JUDICIAL;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;OCUPACION PRECARIA;0;0;0;0;0/1/00;0;A;600;0;600;0;0;40.166.658;40.166.658;0
795;RENTA con posesion. sin escritura;918;0;363;ALTO PARANA;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 1 Dpto 101;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;N/A;N/A;C;0;0;0;0;0;0;0;0
796;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 2 Dpto 102;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;GLORIA ELIZABETH BRITEZ COLINA; Gs 766.090 ;0;RCA 107-004/15;CONTRATO 61/15. ;9/21/2015; 31/08/2016;C;0;0;0;0;0;0;0;0
797;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 3 Dpto 103;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Nestor Doldan Alvarenga; Gs 766.090 ;0;RCA 074-042/14;CONTRATO 03/14. ;9/1/14; 31/08/2016;C;0;0;0;0;0;0;0;0
798;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 4 Dpto 104;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Omar Sinforiano Vazquez Samudio; Gs 766.090 ;0;RCA 074-042/14;CONTRATO 04/14. ;9/1/14; 31/08/2016;C;0;0;0;0;0;0;0;0
799;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 5  Dpto 105;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;9/1/14; 31/08/2016;C;0;0;0;0;0;0;0;0
800;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 6  Dpto 106;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;FALSO; Gs 766.090 ;0;RCA 074-042/14;CONTRATO 06/14;??;??;C;0;0;0;0;0;0;0;0
801;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 7  Dpto 107/108;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Rigoberto Fernandez Traversi; Gs 2.088.576 ;0;RCA 025-010/15;CONTRATO 07/15;9/1/14; 31/08/2016;C;0;0;0;0;0;0;0;0
802;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 8  Dpto 109;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;0;0;0;0;0;0/1/00;0;C;0;0;0;0;0;0;0;0
803;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 9  Dpto. 110;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Hector Manuel Duarte Coscia; Gs 766.090 ;0;RCA 025-010/15. CONTRATO 09/15;FALSO;??;8/31/2016;C;0;0;0;0;0;0;0;0
804;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 10  Dpto  111;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Carlos Arnulfo Sanabria Fernadez; Gs 1.140.014 ;0;RCA 025-010/15; 010/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
805;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 11  Dpto 201;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; Gs 766.090 ;0;RCA 025-010/15;011/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
806;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 12  Dpto 202;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0;0;C;0;0;0;0;0;0;0;0
807;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 13  Dpto 203;18211;26-216-12;OCUPANTE PRECARIO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Victor Hugo Ortiz Medina; N/A ;0;RCA 074-042/14.;14/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
808;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 14   Dpto  204;18211;26-216-12;OCUPANTE PRECARIO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Sadi Esgaib Mancia; N/A ;0;RCA 074-042/14;14/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
809;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 15  DPTO 205;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;RCA 074-042/14;58/14;??;8/31/2016;C;0;0;0;0;0;0;0;0
810;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 16  Dpto  206;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; Gs 766.090 ;0;RCA 025-010/15;015/15;??; 31/08/2016;C;0;0;0;0;0;0;0;0
811;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 17  Dpto  207;18211;26-216-12;OCUPANTE PRECARIO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;ASCENPAR S.R.L.; Gs 766.090 ;0;RCA 025-010/15; 016/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
812;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 18  Dpto 208;18211;26-216-12;OCUPANTE PRECARIO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Maximo Moreno Estigarribia; Gs 766.090 ;0;RCA 074-042/14;17/14;??;8/31/2016;C;0;0;0;0;0;0;0;0
813;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 19 Dpto 209;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Blanca Benitez de Duarte; Gs 766.090 ;0;RCA 074-042/14; 18/14;??; 31/08/16;C;0;0;0;0;0;0;0;0
814;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 20 Dpto  210;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;FALSO; Gs 766.090 ;0;RCA 107-004/15; 62/15  ;??;8/31/2016;C;0;0;0;0;0;0;0;0
815;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 21   Dpto 211;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Elva Bernal de Flecha; Gs 1.140.014 ;0;RCA 025-010/15;020/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
816;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 22  Dpto  301;18211;26-216-12;USUFRUCTO DEL IPS;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Oficina de administracion; N/A ;0;RCA 063-019/13;N/A;0;0;C;0;0;0;0;0;0;0;0
817;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 23  Dpto  302;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE;0;0;N/A;N/A;0;0;C;0;0;0;0;0;0;0;0
818;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 24   Dpto 303;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Lisa Maria Rojas;766.09;0;RCA 025-010/15;RCA 025-010/15. CONTRATO 022/15. VIGENTE HASTA 31/08/2016;??;??;C;0;0;0;0;0;0;0;0
819;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 25  Dpto 304;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE;0;0;N/A;N/A;0;0;C;0;0;0;0;0;0;0;0
820;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 26  Dpto  305;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Mario Cantero Ortiz;766.09;0;RCA 025-010/15;061/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
821;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 27  Dpto 306;18211;26-216-12;OCUPANTE PRECARIO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Rufino Grossi Gonzalez;766.09;0;RCA 025-010/15; 024/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
822;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 28  Dpto  307;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Mercedes Villalba;766.09;0;RCA 025-010/15; 025/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
823;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 29  Dpto 308;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE;0;0;N/A;N/A;0;0;C;0;0;0;0;0;0;0;0
824;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB  30Dpto  309 ;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE;0;0;N/A;N/A;0;0;C;0;0;0;0;0;0;0;0
825;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 31  Dpto 310;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE;0;0;N/A;N/A;0;0;C;0;0;0;0;0;0;0;0
826;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 32  Dpto 311;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;FALSO; Gs 1.140.014 ;0;RCA 025-010/15.;029/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
827;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 33Dpto 401;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;??;8/31/2016;C;0;0;0;0;0;0;0;0
828;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 34  Dpto 402;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Juan Carlos Mareco Jara;766.09;0;RCA 025-010/15; 031/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
829;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 35   Dpto 403;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE;0;0;N/A;N/A;0;0;C;0;0;0;0;0;0;0;0
830;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 36  Dpto 404;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;??;8/31/2016;C;0;0;0;0;0;0;0;0
831;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 37  Dpto 405;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;FALSO;766.09;0;RCA 025-010/15; 033/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
832;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 38  Dpto 406;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Juliana Salinas de Ichinomiya;766.09;0;RCA 025-010/15;034/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
833;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 39  Dpto 407;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;??;8/31/2016;C;0;0;0;0;0;0;0;0
834;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 40  Dpto 408;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE;0;0;N/A;N/A;0;0;C;0;0;0;0;0;0;0;0
835;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 41 Dpto  409;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; Gs 766.090 ;0;RCA 025-010/15; 037/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
836;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 42 Dpto 410;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE;0;0;N/A;N/A;0;0;C;0;0;0;0;0;0;0;0
837;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 43  Dpto 411;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Dirce Rubio Martins; Gs 1.140.014 ;0;RCA 025-010/15; 039/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
838;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 44  Dpto  501;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE;0;0;N/A;N/A;0;0;C;0;0;0;0;0;0;0;0
839;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 45  Dpto 502;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;FRANCISCO FUNG NAN HSIEH ; Gs 766.090 ;0;RCA 107-004/15;063/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
840;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 46  Dpto 503;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;FALSO; Gs 766.090 ;0;RCA 025-010/15;042/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
841;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 47  Dpto  504;18211;26-216-12;ALQUILADO;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;Jair Rodrigues Alves Mariano; Gs 766.090 ;0;RCA 025-010/15;043/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
842;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 48  Dpto 505;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; Gs 766.090 ;0;N/A;N/A;??;8/31/2016;C;0;0;0;0;0;0;0;0
843;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 49  Dpto  506;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;RUBEN DARIO BERNALVILLABA; Gs 766.090 ;0;N/A;N/A;??;8/31/2016;C;0;0;0;0;0;0;0;0
844;RENTA con posesion. sin escritura;0;0;0;0;CIUDAD DEL ESTE;PENDIENTE;0;0;San Blas 451          EDIFICIO URUNDEY;BALDIO;SUB 50  Dpto  507;18211;26-216-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; Gs 766.090 ;0;RCA 025-010/15;047/15;??;8/31/2016;C;0;0;0;0;0;0;0;0
